Id,SalePrice
1665,293704.78184424806
1666,303466.67182855087
1667,352197.1166324773
1668,302212.64035657514
1669,279971.70926699036
1670,335648.3162534617
1671,241958.2113363452
1672,396048.15175215714
1673,274306.06413009966
1674,227209.29822782174
1675,184952.91015078418
1676,182065.74904314175
1677,206876.90457026855
1678,433164.19464322325
1679,368492.7596975299
1680,328630.823147562
1681,253700.59786329445
1682,287381.06685030356
1683,176579.1613528442
1684,175446.14024437373
1685,167088.58403646358
1686,165921.12909319435
1687,167196.57060850284
1688,185624.3130166821
1689,191167.43595352938
1690,190950.18149493294
1691,180944.12214428425
1692,266124.40190186666
1693,172723.031018286
1694,178225.46598422198
1695,162226.23169321776
1696,255064.55646071228
1697,167092.25933120374
1698,322866.34622777905
1699,256511.20753141923
1700,247102.2007773675
1701,262247.9090884594
1702,225073.2497551649
1703,225851.91651329238
1704,262912.29754504556
1705,237804.13298244678
1706,415972.2387176178
1707,221044.37084303139
1708,198276.51235752465
1709,243742.3472959241
1710,210960.75358593426
1711,236790.52819563204
1712,245852.90902527983
1713,236496.00449681247
1714,200070.09383954544
1715,195721.5538303664
1716,179027.60553702552
1717,162933.0504758386
1718,130252.93077281237
1719,205742.4688654068
1720,213493.25256202588
1721,162218.82034039445
1722,125115.19111212017
1723,149217.82431172646
1724,194668.29757986602
1725,239761.65819264995
1726,176235.81248248144
1727,149020.07247351794
1728,174016.75307957735
1729,160427.57396114132
1730,160953.86024470348
1731,111819.98729218052
1732,127089.90965702124
1733,126516.31608488216
1734,118965.37563000765
1735,144255.18851576163
1736,116201.79484390712
1737,303664.8798886175
1738,227701.81378507885
1739,239829.4888977498
1740,191819.4693610599
1741,182048.14865103635
1742,162728.221749555
1743,170199.3024539862
1744,305965.60910371755
1745,194382.40529864043
1746,213091.95031928495
1747,222542.0614275801
1748,226520.3638915615
1749,147183.53889242862
1750,131097.10055948622
1751,246421.98710612702
1752,121421.83636390502
1753,136313.87488652006
1754,184828.4435374862
1755,161640.0259637019
1756,120961.23792091447
1757,120860.6354930996
1758,135627.14856354304
1759,156904.84495860193
1760,153790.14352979432
1761,135431.775397874
1762,179795.7086850424
1763,170881.3793169444
1764,118231.97221933884
1765,157175.31877042714
1766,170096.81779745873
1767,192895.76632866202
1768,144312.26905281702
1769,170363.96694225896
1770,153365.4111922036
1771,128816.82176311975
1772,129238.2452905305
1773,130088.24460646958
1774,130853.97567271325
1775,135349.4609605339
1776,120378.96036202162
1777,110260.9121727477
1778,142429.893756885
1779,118041.37085564363
1780,174159.25406938154
1781,128960.31510201558
1782,98812.57543082615
1783,136261.60947574468
1784,104170.3999814
1785,124586.29728580415
1786,154346.02955802568
1787,165047.6504294784
1788,69128.94664189452
1789,99827.02937266421
1790,83505.07898439327
1791,175286.33628906636
1792,149113.32582049322
1793,132823.74818869933
1794,140681.80464672454
1795,134343.9757078819
1796,147349.88670985674
1797,105607.62674923803
1798,132423.1525651469
1799,112251.9457045296
1800,145040.19927838846
1801,136842.58628107782
1802,134848.65409487672
1803,143321.90442214106
1804,144824.5538248687
1805,141315.80403267406
1806,120312.29010114634
1807,124028.32902045065
1808,123232.70894893425
1809,113670.45991228847
1810,130981.77876061626
1811,102118.26708355824
1812,88794.40364806849
1813,115573.59054305356
1814,90910.21177809463
1815,58242.4248927482
1816,96477.47919304382
1817,101743.01464680434
1818,157203.77030295384
1819,125394.37274643693
1820,59387.00805832853
1821,117808.63382196438
1822,140149.7845748857
1823,37548.316859242885
1824,141908.3835549332
1825,141149.47772313107
1826,106141.02826643757
1827,102821.41505122627
1828,135259.83404640458
1829,99658.73598265075
1830,135142.61117244232
1831,154789.32337185758
1832,97562.29809921309
1833,137356.95268663694
1834,132717.73407812105
1835,128482.21221160116
1836,119250.29205114162
1837,91661.9917237521
1838,125181.51152961301
1839,92865.54604261904
1840,162585.71664396414
1841,149626.9083432272
1842,85002.53768596372
1843,142206.81530114828
1844,143615.63578568603
1845,149069.68946668622
1846,146064.91255318833
1847,170788.96125171924
1848,54986.533060086746
1849,109188.81170418939
1850,114457.39349139876
1851,156571.35464883834
1852,127641.83642536419
1853,134902.9978541131
1854,165226.27194254193
1855,146532.79717137225
1856,211975.63082100323
1857,169027.68524358372
1858,136130.59281515484
1859,118624.96045870095
1860,148755.05020478313
1861,117524.41750318848
1862,288672.3143848194
1863,277742.5569246866
1864,277765.39420504565
1865,353872.57980760245
1866,331754.74806396407
1867,212804.1759254806
1868,288318.30665973737
1869,191805.38878178046
1870,215730.49702970224
1871,236376.86048127152
1872,172408.37472632568
1873,217395.43558715456
1874,141463.4363039703
1875,196561.11806241825
1876,189699.25711810988
1877,215164.61196995838
1878,183988.74755508284
1879,137378.0185823457
1880,131239.37092840602
1881,227200.4228539858
1882,247322.03027909476
1883,182101.52172919284
1884,192706.3196894302
1885,254235.76587110735
1886,301185.2975149125
1887,203333.98498298152
1888,258301.26424694786
1889,164853.06885556816
1890,127269.17455950537
1891,134203.3263403839
1892,103071.91525796345
1893,138300.3620883895
1894,127061.63093190399
1895,141348.2704351742
1896,123252.96364692986
1897,116938.17203697708
1898,123155.46579030964
1899,149984.07084718003
1900,150231.12560352765
1901,171831.2154633161
1902,147525.6281201115
1903,222003.88957627752
1904,140544.59801256534
1905,180326.44308616145
1906,168870.0404557978
1907,210563.08694778656
1908,110375.78866089055
1909,135766.4875463776
1910,117971.01734575912
1911,216801.73480735734
1912,298544.25004984095
1913,143686.8380131904
1914,58976.775444602856
1915,336272.67124301975
1916,70591.00105119526
1917,239336.93476382302
1918,145340.25440212432
1919,161963.39303885473
1920,133571.84765597628
1921,420120.6224467986
1922,308981.56460277276
1923,213932.77470190005
1924,211157.71995183054
1925,202321.37738955877
1926,367478.04321866273
1927,138305.52581824406
1928,151074.96509064682
1929,124390.47959430209
1930,135517.44959933378
1931,136965.45695847657
1932,135004.47257272204
1933,174367.16617895343
1934,179076.44382072872
1935,171558.8153274274
1936,186863.79973128118
1937,183716.48308031124
1938,166678.96284299623
1939,242103.83832124225
1940,174757.75267537197
1941,167535.67933445322
1942,181666.71741990116
1943,200442.25321540178
1944,370486.915272545
1945,375049.79245124175
1946,147073.5012911182
1947,338717.223196111
1948,159830.6910364822
1949,220546.31612832367
1950,173139.91035323028
1951,240231.19442666264
1952,202396.7925919635
1953,168929.88014417124
1954,192811.15455459146
1955,128487.93875912757
1956,266500.61905148707
1957,146902.98419758794
1958,289215.1935608526
1959,136641.47355840044
1960,118780.78326734442
1961,112398.20238095552
1962,98898.53692389741
1963,110269.0734383932
1964,107549.69954323093
1965,141783.9073594815
1966,138813.6675443405
1967,253807.97880276298
1968,405065.9794264316
1969,373031.66495107376
1970,405578.70128211426
1971,403393.2964965324
1972,353875.2646566491
1973,252643.39876035549
1974,310719.3879020347
1975,432915.85526610713
1976,252214.5224727025
1977,337169.4249953723
1978,354831.5399851039
1979,306910.7877487437
1980,186474.59367794887
1981,332381.3418844455
1982,209570.56916186088
1983,192425.78997608554
1984,160914.8360316989
1985,205579.76078463654
1986,196239.97194400587
1987,185608.7796188295
1988,174791.6357011432
1989,188120.42941637753
1990,215547.89431140776
1991,225346.12417233997
1992,217306.3274935108
1993,171831.20502047782
1994,246857.33585830114
1995,178118.4409291182
1996,258374.06527970757
1997,303407.9598382764
1998,299639.5246625428
1999,262749.1872710913
2000,285281.7537740954
2001,243013.86600729285
2002,223454.36200402008
2003,237329.9645890868
2004,254964.8556685298
2005,225398.59715904965
2006,211925.91656131603
2007,224116.4669352456
2008,206229.49684226242
2009,179587.15426497665
2010,189547.00221326633
2011,138385.21737150304
2012,171984.81072804664
2013,179517.42211657792
2014,180001.49989416628
2015,199468.8057817375
2016,184907.97870079524
2017,190249.92575176686
2018,126357.06183791181
2019,135029.9577356058
2020,111811.75840851413
2021,116849.31901267519
2022,170931.48051757412
2023,130826.15483192942
2024,250712.8423796172
2025,361466.36382696754
2026,166309.7980184322
2027,148428.43991687443
2028,147108.05483582776
2029,163091.6277588074
2030,264516.46231772617
2031,235699.04679036158
2032,264256.3884745517
2033,264011.9842697872
2034,163420.57120343472
2035,200685.19334703713
2036,185484.46592103146
2037,193124.5936601771
2038,292661.34501501854
2039,227605.23296284204
2040,289856.3183281207
2041,278422.67466750747
2042,196608.39479013762
2043,159665.31943540505
2044,154179.98103492113
2045,201799.75817735735
2046,142866.22572277853
2047,141329.21012089844
2048,127141.24184353751
2049,141310.41694599678
2050,175285.37941897532
2051,106551.50609272593
2052,110146.28813424442
2053,147331.25123572262
2054,100017.51862243093
2055,152832.32779752056
2056,148197.74281259903
2057,123664.30310465135
2058,216990.1888470956
2059,136972.77096187742
2060,161196.71088974254
2061,165511.00224447358
2062,129281.0495466211
2063,119157.48722902552
2064,131589.5816822063
2065,114084.8033647837
2066,161542.91621372235
2067,130560.51312341416
2068,139997.46799444876
2069,86077.62930371023
2070,108619.90601701433
2071,100336.23015136067
2072,120756.32763296441
2073,144706.76400935897
2074,176984.286404889
2075,143973.78079117648
2076,118737.54893927524
2077,153448.42535591338
2078,127554.63122021557
2079,133608.9368166753
2080,118086.47237823773
2081,131021.99415437719
2082,133052.03669488683
2083,132507.34424384122
2084,109445.50906568581
2085,119235.0223614437
2086,127896.84505352026
2087,116149.07764903837
2088,100270.9079844868
2089,72712.87087076898
2090,130933.44334136811
2091,119139.39002408329
2092,121081.76569105152
2093,120887.74438424304
2094,131124.52221187498
2095,143463.82531310726
2096,81128.81904949038
2097,93627.80772687885
2098,129115.39206342967
2099,65690.78453959014
2100,96865.6924762224
2101,113903.15371942474
2102,131300.38290398286
2103,104694.12621599605
2104,128112.89496673443
2105,124008.87471924422
2106,70185.91913261454
2107,217251.14214989392
2108,112404.88364945757
2109,108136.0006891776
2110,128284.10111235584
2111,151210.29683344893
2112,144117.6137521944
2113,123379.74894755708
2114,121104.29108622848
2115,160106.47552678068
2116,112175.84632527367
2117,139914.90134934924
2118,122910.4201135932
2119,107972.413497563
2120,124101.82710009161
2121,97299.35164339349
2122,111125.78281991548
2123,92879.97553274145
2124,170416.47892799656
2125,121040.97181906339
2126,153387.89630204366
2127,140241.93277533675
2128,124794.66626089142
2129,93484.8718567718
2130,126820.82431866183
2131,150838.98712006904
2132,111172.02134012079
2133,121275.29202070927
2134,123506.69493023156
2135,94825.44896276246
2136,75799.15340696325
2137,111093.63250444051
2138,130121.06775507818
2139,146213.2066459232
2140,146778.59564802644
2141,146867.00879657004
2142,129622.90927629429
2143,129848.85129372744
2144,117395.6814615344
2145,143123.30625825116
2146,161711.45698612445
2147,150057.82455723023
2148,129254.59611290676
2149,139179.90581966855
2150,208698.62168525805
2151,120675.05355191114
2152,163911.37128864814
2153,154989.5240979142
2154,101062.71506417646
2155,144085.2701567668
2156,251738.03953659884
2157,218450.37783023703
2158,236864.0059565926
2159,211526.89042828666
2160,171015.9778172693
2161,224761.17084308414
2162,371765.41804777586
2163,354686.350698613
2164,227929.62436504907
2165,186944.79508133113
2166,140066.3993364739
2167,221364.87421082013
2168,193118.92761137694
2169,196383.54256439663
2170,209646.66995696427
2171,144864.5808472641
2172,128341.23383509964
2173,152548.28907949873
2174,217632.63569774228
2175,272508.15035804413
2176,299583.38776264264
2177,227488.18402928434
2178,211186.17432417118
2179,136071.76539560637
2180,196782.23740413808
2181,185122.7324766989
2182,207707.61207528657
2183,182775.45626781567
2184,114736.17962741373
2185,116424.59967536668
2186,129848.29745960992
2187,146248.83656226742
2188,152833.0741348265
2189,226691.95462304453
2190,78225.22213656164
2191,73108.26873486707
2192,85495.14711989713
2193,106376.14006973534
2194,102908.15617805357
2195,119503.98546756271
2196,105179.00514544881
2197,120844.24846648624
2198,153351.39820835827
2199,166589.5208037382
2200,145870.77457662957
2201,146353.35683447987
2202,206036.15994771133
2203,149160.3246303665
2204,191053.78239329794
2205,117327.83675306969
2206,143835.52742308532
2207,253098.25818729767
2208,265256.594125091
2209,204874.28222526913
2210,121535.21915528589
2211,113318.7725606869
2212,112908.5778987373
2213,102156.91579127441
2214,140669.99034102773
2215,101899.39106622545
2216,140793.0364150406
2217,82945.56957899348
2218,70438.57353481553
2219,71051.2370297633
2220,75511.77938320217
2221,339716.05424654717
2222,246625.9624576489
2223,266503.38239265245
2224,198057.58099571487
2225,121427.4153574447
2226,182416.26753516827
2227,191122.66227536468
2228,244015.39126647616
2229,240416.523088185
2230,147531.97706669784
2231,197666.2968348723
2232,163624.42822332852
2233,170044.91322115797
2234,237906.01293522216
2235,213267.9433729048
2236,242242.4234050368
2237,302771.8185025988
2238,197257.62787998677
2239,113228.37846008578
2240,153800.67822343332
2241,143190.26538818458
2242,122241.07259882451
2243,133703.69361865617
2244,105866.9072580411
2245,104971.19267862973
2246,148513.16660258072
2247,105341.78747753044
2248,126583.50380481966
2249,129491.84055131921
2250,135313.9581284396
2251,125834.68783811037
2252,163841.90618984503
2253,150572.36753053003
2254,173348.12846678775
2255,185694.7414748333
2256,179527.43992662476
2257,205284.68880131666
2258,161373.67736390186
2259,170059.61519696625
2260,152232.64983798674
2261,178401.67235200756
2262,201729.10156863273
2263,359389.2001120142
2264,395600.23911059357
2265,177074.97276754185
2266,321761.48657163663
2267,354641.0601120406
2268,406644.04105755326
2269,135018.94708006526
2270,196687.68818747692
2271,209452.60558217304
2272,211057.69581786764
2273,169784.55684851765
2274,170234.2088144905
2275,152429.0736038323
2276,185271.1141112628
2277,179722.55531818396
2278,139930.2779348831
2279,124574.22725134162
2280,122731.87894365189
2281,160970.23246361574
2282,180920.5912554705
2283,110580.41927595602
2284,108975.99931320515
2285,146418.68181676717
2286,121160.6041226972
2287,358290.64805185865
2288,258947.93987094652
2289,364194.211033139
2290,422777.5815979865
2291,306444.44244357094
2292,398935.5423510993
2293,461008.29112348723
2294,400508.3678205791
2295,397863.731290526
2296,269563.13865478744
2297,336344.037953204
2298,318653.2064469675
2299,343015.7577078679
2300,307192.57238169893
2301,294689.7791909949
2302,218950.39566430845
2303,219593.39580730983
2304,204269.43810051875
2305,182026.72440666184
2306,171448.49046468802
2307,182952.23534101812
2308,205204.43564645905
2309,278485.584016287
2310,206620.26899172735
2311,186976.93484442215
2312,174073.8514082637
2313,171406.0349334117
2314,173848.66970694147
2315,169319.0140790132
2316,180043.45952711627
2317,178671.18657710258
2318,172744.3146176155
2319,178350.1245232277
2320,186660.44600688323
2321,237722.87881631491
2322,175025.5276805903
2323,193143.71922829511
2324,173416.3018099657
2325,195416.49878206576
2326,172384.124301758
2327,200529.76648028154
2328,226420.83297618452
2329,183829.02857055658
2330,174062.95701457246
2331,323106.2202071728
2332,378872.19255295367
2333,295317.1746129241
2334,234595.89745080678
2335,283598.3169064167
2336,319723.3959303392
2337,205666.0460740538
2338,259024.04791227984
2339,210327.23887340032
2340,384166.50684179965
2341,219305.90938861863
2342,217950.25202029542
2343,206202.27225767242
2344,201437.3608584355
2345,198276.3537955037
2346,200865.18740319752
2347,196558.10718651122
2348,222463.64302675688
2349,174249.97567791565
2350,284104.84762906074
2351,243843.67861805158
2352,211240.43246103887
2353,233667.39603881497
2354,134358.77143514587
2355,142499.51990290344
2356,148014.12457704052
2357,183874.46085945773
2358,192066.634465
2359,134828.82145831906
2360,114934.04549185402
2361,133979.83603197086
2362,249358.81808591657
2363,139545.9061947692
2364,164539.64260660356
2365,217679.69318976614
2366,190864.35339106538
2367,209762.50488776338
2368,210844.46030486148
2369,198761.10760696462
2370,166098.68166209478
2371,163773.89758341244
2372,177411.99622438892
2373,260792.0723620967
2374,274517.7107960661
2375,244742.396534171
2376,270914.17431771255
2377,330630.1341906574
2378,142530.3738106735
2379,198735.75847154012
2380,146409.55141010974
2381,159660.19404892504
2382,188600.29460360762
2383,183461.81481057504
2384,239529.0632945956
2385,157646.66365963375
2386,137619.9906752217
2387,141287.54823897278
2388,93496.14548670774
2389,128054.3440464005
2390,141156.2776317444
2391,137723.21076425334
2392,119183.08512696001
2393,157237.63712159928
2394,139284.16348890506
2395,193618.99517442627
2396,146821.6818080016
2397,193376.14603992234
2398,125934.23406700906
2399,62958.9671425328
2400,62897.24088501405
2401,116470.69809290176
2402,128903.07840750429
2403,128249.7867389858
2404,144860.70970552388
2405,148528.22045201084
2406,145459.32256456994
2407,120433.51530410198
2408,134967.39404613708
2409,121109.38279592832
2410,160110.91648441
2411,119929.13819899567
2412,157294.59870739572
2413,127258.1255146999
2414,140030.63475571308
2415,130963.55475800815
2416,126281.68257537947
2417,127136.77700337154
2418,124883.2411458419
2419,116937.92934982514
2420,127491.43702728293
2421,145486.78193439113
2422,119066.57354455782
2423,133879.47314865998
2424,161075.97504277385
2425,203262.94211042958
2426,128903.86263524299
2427,134038.96205121398
2428,174610.1338629925
2429,118208.00866362339
2430,134024.23763100622
2431,117172.7708040525
2432,149770.27150772716
2433,143669.06270908087
2434,134126.0093858402
2435,149495.43411499826
2436,117013.12920422827
2437,107766.96520127269
2438,128486.36579798759
2439,104548.37468259684
2440,114764.50476078868
2441,98047.65982044756
2442,98560.71140752308
2443,115262.04985507493
2444,117845.26295209498
2445,81507.5010805296
2446,127156.04550766884
2447,162963.24160716514
2448,129923.72222739478
2449,99992.98408291215
2450,140813.6529779348
2451,128444.09215959231
2452,199856.17448634707
2453,91467.76617233358
2454,121695.28347032121
2455,116361.89405889578
2456,132949.49993291032
2457,125130.34252641696
2458,132936.24971979822
2459,104039.605973626
2460,128704.09887474508
2461,114669.82624727611
2462,131523.35776747498
2463,115743.4829030573
2464,167654.64319556538
2465,138089.54941555578
2466,115196.02520492293
2467,135788.8718446914
2468,79493.35773333312
2469,72237.97899569447
2470,186643.88867925882
2471,199578.20741782244
2472,154665.30305119994
2473,109107.49441855385
2474,86044.06585307451
2475,220325.1694237619
2476,106916.38381992614
2477,132841.21961189562
2478,146120.18199021235
2479,103460.98760603226
2480,149289.20353426127
2481,120716.88945630641
2482,129555.086254997
2483,116436.95828952317
2484,114214.77170372408
2485,127351.42708070035
2486,152079.9282217676
2487,196121.4689128528
2488,163794.41735991486
2489,150583.4108955388
2490,150230.59203071182
2491,90691.37583443748
2492,168312.69594067172
2493,151008.87248792106
2494,152527.20220175243
2495,93658.28117638684
2496,237707.0945416426
2497,153917.42426655703
2498,113647.65713964384
2499,88174.83547226364
2500,124560.49773758143
2501,128673.1544369103
2502,143341.54020328601
2503,94332.72581752736
2504,180315.91480629926
2505,216518.83348796814
2506,238888.11048595054
2507,252686.92996236472
2508,238823.97759104977
2509,197764.66293346585
2510,208361.04403564255
2511,171284.36643098132
2512,206015.89285680835
2513,204877.16118233663
2514,235626.26307402554
2515,141134.3344871959
2516,168673.31022187293
2517,136840.317972751
2518,150431.2497225199
2519,225271.52572906087
2520,207371.4404570562
2521,183966.26275438938
2522,218482.50500225276
2523,124193.51086674523
2524,135049.56119320972
2525,141254.7495128819
2526,125825.48579215379
2527,116285.64711703284
2528,125803.60258309048
2529,126765.28749491138
2530,126360.18399437997
2531,242415.10481387196
2532,211877.43780960335
2533,189192.11442781778
2534,226374.4462190903
2535,303054.2662518183
2536,241226.20409933437
2537,226154.79902862548
2538,180339.93441785302
2539,181272.0851144195
2540,169973.52493177284
2541,174869.73034250207
2542,162808.3292509165
2543,135490.77631346445
2544,108807.64789859219
2545,127781.14339766494
2546,130552.7526355785
2547,131689.3328643807
2548,157312.94236629317
2549,152540.2723261478
2550,272872.86582585104
2551,141464.26349048215
2552,110173.03917655998
2553,67629.27761028231
2554,98420.41085311848
2555,114582.13502034848
2556,98881.59349618861
2557,106641.60189789062
2558,169953.45932777837
2559,133987.84909052012
2560,152831.37714110754
2561,146724.68389072845
2562,135673.02961569693
2563,144848.16515103026
2564,192137.7627579398
2565,139178.43704822948
2566,168069.20191715533
2567,130984.59384099135
2568,181504.22564917136
2569,196571.353086346
2570,121361.21150377585
2571,176490.5888869667
2572,162747.3421105872
2573,228866.00688092684
2574,255755.5568429099
2575,124233.98529464816
2576,119445.44410658345
2577,150326.13385814722
2578,84018.40498895072
2579,74867.78492786497
2580,117500.81588793188
2581,101825.15679385066
2582,109744.82661865151
2583,294020.3865648182
2584,160115.35162751682
2585,176225.7950305985
2586,203983.52779230624
2587,192548.25989608635
2588,146828.8722704394
2589,141939.58745922113
2590,199527.33608888026
2591,209357.74815202257
2592,202061.82543897606
2593,258464.92988068945
2594,167470.2157824964
2595,196184.9751468607
2596,277847.7012376223
2597,179243.85801597007
2598,294205.2114253012
2599,323742.5381316375
2600,170292.37452996615
2601,127275.05359202104
2602,82045.64209961137
2603,92751.52244834644
2604,87267.98841118658
2605,76796.31523075573
2606,153059.95634359503
2607,193816.199673523
2608,218415.37568402005
2609,157355.91482085147
2610,113126.68220455552
2611,125160.89681856097
2612,156931.48752002235
2613,139540.08735111708
2614,132315.47684129886
2615,141471.78701487536
2616,149308.70826422173
2617,166943.80109590007
2618,197084.39764384038
2619,192976.47503887038
2620,179152.93688377194
2621,176487.9611262554
2622,179262.6195746903
2623,235553.8995014318
2624,263328.6994429591
2625,276429.594446206
2626,166110.99819147732
2627,164394.4553435084
2628,454718.93871298706
2629,462602.7864237105
2630,371567.56438924355
2631,411177.0938514671
2632,434747.78356171516
2633,323041.2117399365
2634,376476.7176906161
2635,154709.11787599896
2636,174675.84749641456
2637,180382.6841562111
2638,253141.9386224632
2639,195978.0340291396
2640,150680.31510621007
2641,95629.87894562543
2642,185217.15133652047
2643,97208.19701830957
2644,127216.08148307225
2645,110440.10127489566
2646,97997.16747793918
2647,111864.70825239204
2648,134012.68860124523
2649,144542.30835048555
2650,134960.3211396792
2651,140024.5162424937
2652,380702.09196295583
2653,200679.5657783936
2654,218846.56828609877
2655,358501.7199021026
2656,327356.7074625129
2657,349173.25822938717
2658,302037.8467008451
2659,309544.6108656748
2660,338720.6368961057
2661,348041.29663018044
2662,324896.6572112574
2663,250578.85063118633
2664,276850.3242857863
2665,299594.49688558636
2666,289613.21288670803
2667,169281.99529735735
2668,178443.34443739816
2669,171734.51222084023
2670,271628.1694817517
2671,181618.69612576911
2672,182382.84340087665
2673,196313.00543721757
2674,188746.7964604779
2675,180779.2188987565
2676,186001.50191759417
2677,199509.11023356538
2678,232323.2236238569
2679,253453.325110212
2680,252516.76859900914
2681,433901.0745210154
2682,302317.5983255206
2683,488399.37331584585
2684,297533.49832827324
2685,287712.0020070059
2686,245824.2905406526
2687,313407.72682796034
2688,205933.63379732182
2689,195277.71915536452
2690,426757.3336948509
2691,179721.5660964755
2692,129994.75871371414
2693,189918.76518586578
2694,133936.4293111632
2695,186770.89979480833
2696,181684.87264903425
2697,173078.2983937836
2698,179387.0851724694
2699,170429.4364404667
2700,152997.30175903597
2701,158084.37414828697
2702,108093.2815172094
2703,125095.74168728154
2704,140130.18171909242
2705,122549.34825482048
2706,123248.51082537501
2707,125239.88698825974
2708,136332.20055595372
2709,105211.81537376175
2710,130261.23693182727
2711,256550.9557618327
2712,356114.8161806292
2713,164423.60143179898
2714,146709.47360427666
2715,161429.44795556777
2716,151479.81598657055
2717,194295.67334435205
2718,219693.45002506045
2719,156093.46340473086
2720,156255.30099490826
2721,132132.80569292916
2722,150930.18998997263
2723,145110.86649183763
2724,135352.9729822025
2725,137412.49342849848
2726,141275.78841031747
2727,183024.0470432735
2728,158625.9481635848
2729,149137.9919344698
2730,138796.45994232903
2731,125612.85949506407
2732,131854.04479953635
2733,148422.08272769093
2734,150186.4763666379
